path,schema_id,category,study,dataset_inferred,rows,columns,header,bytes,sha256
data/raw_results/edge_orient_vldb/gplus/edgeorientdelta_laplaceattack_increase_fixed_n10000_eps0p5_1p0_2p0_p0p05_0p10_0p20_prob1p0_val1.csv,schema_06,raw_result_csv,edge_orient_vldb,Gplus,45,40,edge_file|n_header|n_used|m_used|exact_triangles|load_seconds|exact_seconds|epsilon|psi|workers|runs|run|noise|seed|laplace_attack_direction|laplace_attack_mode|malicious_ratio|poison_prob|malicious_selector|attack_value|malicious_nodes|laplace_attack_candidates|laplace_attack_reports|laplace_noise_scale|laplace_total_offset|laplace_abs_total_offset|malicious_local_pre_laplace_sum|estimate|abs_error|relative_error|max_noisy_out_degree|kcore_rounds_cap|kcore_rounds_run|kcore_max_threshold|levels_per_group|kcore_seconds|rr_seconds|maxout_seconds|count_seconds|total_seconds,17909,887b999132b3ca35f503b7496e85c9c55cccef0c46851e1225f8593b6d9ea6e8
data/raw_results/edge_orient_vldb/gplus/edgeorientdelta_laplaceattack_increase_fixed_n10000_eps0p5_1p0_2p0_p0p125_0p075_0p175_prob1p0_val1.csv,schema_06,raw_result_csv,edge_orient_vldb,Gplus,45,40,edge_file|n_header|n_used|m_used|exact_triangles|load_seconds|exact_seconds|epsilon|psi|workers|runs|run|noise|seed|laplace_attack_direction|laplace_attack_mode|malicious_ratio|poison_prob|malicious_selector|attack_value|malicious_nodes|laplace_attack_candidates|laplace_attack_reports|laplace_noise_scale|laplace_total_offset|laplace_abs_total_offset|malicious_local_pre_laplace_sum|estimate|abs_error|relative_error|max_noisy_out_degree|kcore_rounds_cap|kcore_rounds_run|kcore_max_threshold|levels_per_group|kcore_seconds|rr_seconds|maxout_seconds|count_seconds|total_seconds,17930,ace54da4b7e8cc8d6764d8ef7869d2bb5486dc2aba20ed31c25fa5ec87045808
data/raw_results/edge_orient_vldb/gplus/edgeorientdelta_laplaceattack_increase_local_n10000_eps0p5_1p0_2p0_p0p025_0p275_0p15_prob1p0_val1.csv,schema_06,raw_result_csv,edge_orient_vldb,Gplus,45,40,edge_file|n_header|n_used|m_used|exact_triangles|load_seconds|exact_seconds|epsilon|psi|workers|runs|run|noise|seed|laplace_attack_direction|laplace_attack_mode|malicious_ratio|poison_prob|malicious_selector|attack_value|malicious_nodes|laplace_attack_candidates|laplace_attack_reports|laplace_noise_scale|laplace_total_offset|laplace_abs_total_offset|malicious_local_pre_laplace_sum|estimate|abs_error|relative_error|max_noisy_out_degree|kcore_rounds_cap|kcore_rounds_run|kcore_max_threshold|levels_per_group|kcore_seconds|rr_seconds|maxout_seconds|count_seconds|total_seconds,18366,6678e079cac0088d9f49b60a887b57e32679b5a2a87b3c0a6fba33a1cb8513e6
data/raw_results/edge_orient_vldb/gplus/edgeorientdelta_laplaceattack_increase_local_n10000_eps0p5_1p0_2p0_p0p05_0p10_0p20_prob1p0_val1.csv,schema_06,raw_result_csv,edge_orient_vldb,Gplus,45,40,edge_file|n_header|n_used|m_used|exact_triangles|load_seconds|exact_seconds|epsilon|psi|workers|runs|run|noise|seed|laplace_attack_direction|laplace_attack_mode|malicious_ratio|poison_prob|malicious_selector|attack_value|malicious_nodes|laplace_attack_candidates|laplace_attack_reports|laplace_noise_scale|laplace_total_offset|laplace_abs_total_offset|malicious_local_pre_laplace_sum|estimate|abs_error|relative_error|max_noisy_out_degree|kcore_rounds_cap|kcore_rounds_run|kcore_max_threshold|levels_per_group|kcore_seconds|rr_seconds|maxout_seconds|count_seconds|total_seconds,18295,9d28baecf52e1241d2708758ee2f4afb2f9a0f2351786d13a845e1fa93e3c66e
data/raw_results/edge_orient_vldb/gplus/edgeorientdelta_laplaceattack_increase_local_n10000_eps0p5_1p0_2p0_p0p125_0p075_0p175_prob1p0_val1.csv,schema_06,raw_result_csv,edge_orient_vldb,Gplus,45,40,edge_file|n_header|n_used|m_used|exact_triangles|load_seconds|exact_seconds|epsilon|psi|workers|runs|run|noise|seed|laplace_attack_direction|laplace_attack_mode|malicious_ratio|poison_prob|malicious_selector|attack_value|malicious_nodes|laplace_attack_candidates|laplace_attack_reports|laplace_noise_scale|laplace_total_offset|laplace_abs_total_offset|malicious_local_pre_laplace_sum|estimate|abs_error|relative_error|max_noisy_out_degree|kcore_rounds_cap|kcore_rounds_run|kcore_max_threshold|levels_per_group|kcore_seconds|rr_seconds|maxout_seconds|count_seconds|total_seconds,18367,94ee3d755c6661a2188ffc89d647d4aff1c709ec3b7d75ba4e88732da8ba02c9
data/raw_results/edge_orient_vldb/gplus/edgeorientdelta_laplaceattack_increase_scale_n10000_eps0p5_1p0_2p0_p0p025_0p275_0p15_prob1p0_val1.csv,schema_06,raw_result_csv,edge_orient_vldb,Gplus,45,40,edge_file|n_header|n_used|m_used|exact_triangles|load_seconds|exact_seconds|epsilon|psi|workers|runs|run|noise|seed|laplace_attack_direction|laplace_attack_mode|malicious_ratio|poison_prob|malicious_selector|attack_value|malicious_nodes|laplace_attack_candidates|laplace_attack_reports|laplace_noise_scale|laplace_total_offset|laplace_abs_total_offset|malicious_local_pre_laplace_sum|estimate|abs_error|relative_error|max_noisy_out_degree|kcore_rounds_cap|kcore_rounds_run|kcore_max_threshold|levels_per_group|kcore_seconds|rr_seconds|maxout_seconds|count_seconds|total_seconds,18272,f8e02fcf95815b87cb7505fa0e36db6cfb96e94f19549c91c51d3a0dadce4eab
data/raw_results/edge_orient_vldb/gplus/edgeorientdelta_laplaceattack_increase_scale_n10000_eps0p5_1p0_2p0_p0p05_0p10_0p20_prob1p0_val1.csv,schema_06,raw_result_csv,edge_orient_vldb,Gplus,45,40,edge_file|n_header|n_used|m_used|exact_triangles|load_seconds|exact_seconds|epsilon|psi|workers|runs|run|noise|seed|laplace_attack_direction|laplace_attack_mode|malicious_ratio|poison_prob|malicious_selector|attack_value|malicious_nodes|laplace_attack_candidates|laplace_attack_reports|laplace_noise_scale|laplace_total_offset|laplace_abs_total_offset|malicious_local_pre_laplace_sum|estimate|abs_error|relative_error|max_noisy_out_degree|kcore_rounds_cap|kcore_rounds_run|kcore_max_threshold|levels_per_group|kcore_seconds|rr_seconds|maxout_seconds|count_seconds|total_seconds,18249,5c403e1b5edf4e1d1f1443ed7c535658a87ee41b3bbcdea6074ca9c3efde52b5
data/raw_results/edge_orient_vldb/gplus/edgeorientdelta_laplaceattack_increase_scale_n10000_eps0p5_1p0_2p0_p0p125_0p075_0p175_prob1p0_val1.csv,schema_06,raw_result_csv,edge_orient_vldb,Gplus,45,40,edge_file|n_header|n_used|m_used|exact_triangles|load_seconds|exact_seconds|epsilon|psi|workers|runs|run|noise|seed|laplace_attack_direction|laplace_attack_mode|malicious_ratio|poison_prob|malicious_selector|attack_value|malicious_nodes|laplace_attack_candidates|laplace_attack_reports|laplace_noise_scale|laplace_total_offset|laplace_abs_total_offset|malicious_local_pre_laplace_sum|estimate|abs_error|relative_error|max_noisy_out_degree|kcore_rounds_cap|kcore_rounds_run|kcore_max_threshold|levels_per_group|kcore_seconds|rr_seconds|maxout_seconds|count_seconds|total_seconds,18292,f3c65b8169ca8ea67a3e3d4ed7e0be0d4c92cb6d371828f4c31bf93193fa28d1
data/raw_results/edge_orient_vldb/imdb/13pct_1edgeorientdelta_original_decrease_results.csv,schema_05,raw_result_csv,edge_orient_vldb,IMDB,15,43,edge_file|n_header|n_used|attack_type|malicious_ratio|poison_prob|malicious_nodes|added_edges|removed_edges|clean_m_used|poisoned_m_used|clean_exact_triangles|poisoned_exact_triangles|load_seconds|clean_exact_seconds|poisoned_exact_seconds|epsilon|psi|workers|runs|run|noise|seed|split_factor|bias_factor|dmax_slack_multiplier|estimate|abs_error_vs_clean|relative_error_vs_clean|abs_error_vs_poisoned|relative_error_vs_poisoned|max_noisy_out_degree_before_slack|dmax_slack|max_noisy_out_degree|kcore_rounds_cap|kcore_rounds_run|kcore_max_threshold|levels_per_group|kcore_seconds|rr_seconds|maxout_seconds|count_seconds|total_seconds,6636,a290ca7b4ae06b976e3eb202ed780bb3f5e7829d2e9349b993dad9b96f83f74e
data/raw_results/edge_orient_vldb/imdb/13pct_1edgeorientdelta_original_increase_results.csv,schema_05,raw_result_csv,edge_orient_vldb,IMDB,15,43,edge_file|n_header|n_used|attack_type|malicious_ratio|poison_prob|malicious_nodes|added_edges|removed_edges|clean_m_used|poisoned_m_used|clean_exact_triangles|poisoned_exact_triangles|load_seconds|clean_exact_seconds|poisoned_exact_seconds|epsilon|psi|workers|runs|run|noise|seed|split_factor|bias_factor|dmax_slack_multiplier|estimate|abs_error_vs_clean|relative_error_vs_clean|abs_error_vs_poisoned|relative_error_vs_poisoned|max_noisy_out_degree_before_slack|dmax_slack|max_noisy_out_degree|kcore_rounds_cap|kcore_rounds_run|kcore_max_threshold|levels_per_group|kcore_seconds|rr_seconds|maxout_seconds|count_seconds|total_seconds,6988,00fb866c2206dbe7b96eddd6815eb97483c2810cd72a2ecd4889a7bc36887cb9
data/raw_results/edge_orient_vldb/imdb/15pct_1edgeorientdelta_original_decrease_results.csv,schema_05,raw_result_csv,edge_orient_vldb,IMDB,15,43,edge_file|n_header|n_used|attack_type|malicious_ratio|poison_prob|malicious_nodes|added_edges|removed_edges|clean_m_used|poisoned_m_used|clean_exact_triangles|poisoned_exact_triangles|load_seconds|clean_exact_seconds|poisoned_exact_seconds|epsilon|psi|workers|runs|run|noise|seed|split_factor|bias_factor|dmax_slack_multiplier|estimate|abs_error_vs_clean|relative_error_vs_clean|abs_error_vs_poisoned|relative_error_vs_poisoned|max_noisy_out_degree_before_slack|dmax_slack|max_noisy_out_degree|kcore_rounds_cap|kcore_rounds_run|kcore_max_threshold|levels_per_group|kcore_seconds|rr_seconds|maxout_seconds|count_seconds|total_seconds,6636,8305929d33f3f98b8364e75a7a2baef8aff2e4b6591f564561e87a19daa26c7d
data/raw_results/edge_orient_vldb/imdb/15pct_1edgeorientdelta_original_increase_results.csv,schema_05,raw_result_csv,edge_orient_vldb,IMDB,15,43,edge_file|n_header|n_used|attack_type|malicious_ratio|poison_prob|malicious_nodes|added_edges|removed_edges|clean_m_used|poisoned_m_used|clean_exact_triangles|poisoned_exact_triangles|load_seconds|clean_exact_seconds|poisoned_exact_seconds|epsilon|psi|workers|runs|run|noise|seed|split_factor|bias_factor|dmax_slack_multiplier|estimate|abs_error_vs_clean|relative_error_vs_clean|abs_error_vs_poisoned|relative_error_vs_poisoned|max_noisy_out_degree_before_slack|dmax_slack|max_noisy_out_degree|kcore_rounds_cap|kcore_rounds_run|kcore_max_threshold|levels_per_group|kcore_seconds|rr_seconds|maxout_seconds|count_seconds|total_seconds,7022,3175fc03b650da897242cd2bfe77eb6699860022b425d4aa9e1bb46ff8bbfbc8
data/raw_results/edge_orient_vldb/imdb/18pct_1edgeorientdelta_original_decrease_results.csv,schema_05,raw_result_csv,edge_orient_vldb,IMDB,15,43,edge_file|n_header|n_used|attack_type|malicious_ratio|poison_prob|malicious_nodes|added_edges|removed_edges|clean_m_used|poisoned_m_used|clean_exact_triangles|poisoned_exact_triangles|load_seconds|clean_exact_seconds|poisoned_exact_seconds|epsilon|psi|workers|runs|run|noise|seed|split_factor|bias_factor|dmax_slack_multiplier|estimate|abs_error_vs_clean|relative_error_vs_clean|abs_error_vs_poisoned|relative_error_vs_poisoned|max_noisy_out_degree_before_slack|dmax_slack|max_noisy_out_degree|kcore_rounds_cap|kcore_rounds_run|kcore_max_threshold|levels_per_group|kcore_seconds|rr_seconds|maxout_seconds|count_seconds|total_seconds,6635,f12ba08da9a6121431638f998ea7373cb8a2c1df4bee833e25f1ddf64e236b1a
data/raw_results/edge_orient_vldb/imdb/18pct_1edgeorientdelta_original_increase_results.csv,schema_05,raw_result_csv,edge_orient_vldb,IMDB,15,43,edge_file|n_header|n_used|attack_type|malicious_ratio|poison_prob|malicious_nodes|added_edges|removed_edges|clean_m_used|poisoned_m_used|clean_exact_triangles|poisoned_exact_triangles|load_seconds|clean_exact_seconds|poisoned_exact_seconds|epsilon|psi|workers|runs|run|noise|seed|split_factor|bias_factor|dmax_slack_multiplier|estimate|abs_error_vs_clean|relative_error_vs_clean|abs_error_vs_poisoned|relative_error_vs_poisoned|max_noisy_out_degree_before_slack|dmax_slack|max_noisy_out_degree|kcore_rounds_cap|kcore_rounds_run|kcore_max_threshold|levels_per_group|kcore_seconds|rr_seconds|maxout_seconds|count_seconds|total_seconds,7082,a23ed00fa187667a057728e89b5bd145a7c33712b057c78a2c83e42f54f4e4fb
data/raw_results/edge_orient_vldb/imdb/20pct_1edgeorientdelta_original_decrease_results.csv,schema_05,raw_result_csv,edge_orient_vldb,IMDB,15,43,edge_file|n_header|n_used|attack_type|malicious_ratio|poison_prob|malicious_nodes|added_edges|removed_edges|clean_m_used|poisoned_m_used|clean_exact_triangles|poisoned_exact_triangles|load_seconds|clean_exact_seconds|poisoned_exact_seconds|epsilon|psi|workers|runs|run|noise|seed|split_factor|bias_factor|dmax_slack_multiplier|estimate|abs_error_vs_clean|relative_error_vs_clean|abs_error_vs_poisoned|relative_error_vs_poisoned|max_noisy_out_degree_before_slack|dmax_slack|max_noisy_out_degree|kcore_rounds_cap|kcore_rounds_run|kcore_max_threshold|levels_per_group|kcore_seconds|rr_seconds|maxout_seconds|count_seconds|total_seconds,6634,0e947a4cdc84db8b1ae11a7925a6a1dd998436e6fee0e2b18fde3f4b0633e14a
data/raw_results/edge_orient_vldb/imdb/20pct_1edgeorientdelta_original_increase_results.csv,schema_05,raw_result_csv,edge_orient_vldb,IMDB,15,43,edge_file|n_header|n_used|attack_type|malicious_ratio|poison_prob|malicious_nodes|added_edges|removed_edges|clean_m_used|poisoned_m_used|clean_exact_triangles|poisoned_exact_triangles|load_seconds|clean_exact_seconds|poisoned_exact_seconds|epsilon|psi|workers|runs|run|noise|seed|split_factor|bias_factor|dmax_slack_multiplier|estimate|abs_error_vs_clean|relative_error_vs_clean|abs_error_vs_poisoned|relative_error_vs_poisoned|max_noisy_out_degree_before_slack|dmax_slack|max_noisy_out_degree|kcore_rounds_cap|kcore_rounds_run|kcore_max_threshold|levels_per_group|kcore_seconds|rr_seconds|maxout_seconds|count_seconds|total_seconds,7116,6febe057037d9c404c424fce4d5b5b349ba721d6b946d33f7035857a6d7730b4
data/raw_results/edge_orient_vldb/imdb/3pct_1edgeorientdelta_original_decrease_results.csv,schema_05,raw_result_csv,edge_orient_vldb,IMDB,15,43,edge_file|n_header|n_used|attack_type|malicious_ratio|poison_prob|malicious_nodes|added_edges|removed_edges|clean_m_used|poisoned_m_used|clean_exact_triangles|poisoned_exact_triangles|load_seconds|clean_exact_seconds|poisoned_exact_seconds|epsilon|psi|workers|runs|run|noise|seed|split_factor|bias_factor|dmax_slack_multiplier|estimate|abs_error_vs_clean|relative_error_vs_clean|abs_error_vs_poisoned|relative_error_vs_poisoned|max_noisy_out_degree_before_slack|dmax_slack|max_noisy_out_degree|kcore_rounds_cap|kcore_rounds_run|kcore_max_threshold|levels_per_group|kcore_seconds|rr_seconds|maxout_seconds|count_seconds|total_seconds,6591,baca40f7057e830d0cc62cef70296a4d93e5d3ea9a41081b2b17eec12dfa76af
data/raw_results/edge_orient_vldb/imdb/3pct_1edgeorientdelta_original_increase_results.csv,schema_05,raw_result_csv,edge_orient_vldb,IMDB,15,43,edge_file|n_header|n_used|attack_type|malicious_ratio|poison_prob|malicious_nodes|added_edges|removed_edges|clean_m_used|poisoned_m_used|clean_exact_triangles|poisoned_exact_triangles|load_seconds|clean_exact_seconds|poisoned_exact_seconds|epsilon|psi|workers|runs|run|noise|seed|split_factor|bias_factor|dmax_slack_multiplier|estimate|abs_error_vs_clean|relative_error_vs_clean|abs_error_vs_poisoned|relative_error_vs_poisoned|max_noisy_out_degree_before_slack|dmax_slack|max_noisy_out_degree|kcore_rounds_cap|kcore_rounds_run|kcore_max_threshold|levels_per_group|kcore_seconds|rr_seconds|maxout_seconds|count_seconds|total_seconds,6785,ae9580907a95c7363f0aa9fb1ade4841fc34e156b5f72f77db2fd088b9d10cce
data/raw_results/edge_orient_vldb/imdb/5pct_1edgeorientdelta_original_decrease_results.csv,schema_05,raw_result_csv,edge_orient_vldb,IMDB,15,43,edge_file|n_header|n_used|attack_type|malicious_ratio|poison_prob|malicious_nodes|added_edges|removed_edges|clean_m_used|poisoned_m_used|clean_exact_triangles|poisoned_exact_triangles|load_seconds|clean_exact_seconds|poisoned_exact_seconds|epsilon|psi|workers|runs|run|noise|seed|split_factor|bias_factor|dmax_slack_multiplier|estimate|abs_error_vs_clean|relative_error_vs_clean|abs_error_vs_poisoned|relative_error_vs_poisoned|max_noisy_out_degree_before_slack|dmax_slack|max_noisy_out_degree|kcore_rounds_cap|kcore_rounds_run|kcore_max_threshold|levels_per_group|kcore_seconds|rr_seconds|maxout_seconds|count_seconds|total_seconds,6606,a60ac8fff14c519cca92d465c0e1a94eb655a1d02c9c5a36453833bc47027943
data/raw_results/edge_orient_vldb/imdb/5pct_1edgeorientdelta_original_increase_results.csv,schema_05,raw_result_csv,edge_orient_vldb,IMDB,15,43,edge_file|n_header|n_used|attack_type|malicious_ratio|poison_prob|malicious_nodes|added_edges|removed_edges|clean_m_used|poisoned_m_used|clean_exact_triangles|poisoned_exact_triangles|load_seconds|clean_exact_seconds|poisoned_exact_seconds|epsilon|psi|workers|runs|run|noise|seed|split_factor|bias_factor|dmax_slack_multiplier|estimate|abs_error_vs_clean|relative_error_vs_clean|abs_error_vs_poisoned|relative_error_vs_poisoned|max_noisy_out_degree_before_slack|dmax_slack|max_noisy_out_degree|kcore_rounds_cap|kcore_rounds_run|kcore_max_threshold|levels_per_group|kcore_seconds|rr_seconds|maxout_seconds|count_seconds|total_seconds,6877,06f758db999fdb0ac587e9453caedf3d20b65409c338ea9bc826fe9c3f3f6859
data/raw_results/edge_orient_vldb/imdb/8pct_1edgeorientdelta_original_decrease_results.csv,schema_05,raw_result_csv,edge_orient_vldb,IMDB,15,43,edge_file|n_header|n_used|attack_type|malicious_ratio|poison_prob|malicious_nodes|added_edges|removed_edges|clean_m_used|poisoned_m_used|clean_exact_triangles|poisoned_exact_triangles|load_seconds|clean_exact_seconds|poisoned_exact_seconds|epsilon|psi|workers|runs|run|noise|seed|split_factor|bias_factor|dmax_slack_multiplier|estimate|abs_error_vs_clean|relative_error_vs_clean|abs_error_vs_poisoned|relative_error_vs_poisoned|max_noisy_out_degree_before_slack|dmax_slack|max_noisy_out_degree|kcore_rounds_cap|kcore_rounds_run|kcore_max_threshold|levels_per_group|kcore_seconds|rr_seconds|maxout_seconds|count_seconds|total_seconds,6606,30ddde93c6ee3ad1b4c22c59ded29483889d293d0a1059699da04dd8c540cfd2
data/raw_results/edge_orient_vldb/imdb/8pct_1edgeorientdelta_original_increase_results.csv,schema_05,raw_result_csv,edge_orient_vldb,IMDB,15,43,edge_file|n_header|n_used|attack_type|malicious_ratio|poison_prob|malicious_nodes|added_edges|removed_edges|clean_m_used|poisoned_m_used|clean_exact_triangles|poisoned_exact_triangles|load_seconds|clean_exact_seconds|poisoned_exact_seconds|epsilon|psi|workers|runs|run|noise|seed|split_factor|bias_factor|dmax_slack_multiplier|estimate|abs_error_vs_clean|relative_error_vs_clean|abs_error_vs_poisoned|relative_error_vs_poisoned|max_noisy_out_degree_before_slack|dmax_slack|max_noisy_out_degree|kcore_rounds_cap|kcore_rounds_run|kcore_max_threshold|levels_per_group|kcore_seconds|rr_seconds|maxout_seconds|count_seconds|total_seconds,6897,c1276409305b448341848fe6071bfd2aab118b3e1d225d71a804072234fe2529
